84,2497
115,3436
47,1392
117,3492
34,996
110,3294
47,1392
122,3649
58,1733
107,3206
34,996
100,2984
110,3294
121,3618
90,2684
128,3826
123,3676
84,2497
119,3541
90,2684
100,2984
117,3492
68,2027
123,3676
110,3294
90,2684
125,3736
128,3817
124,3699
120,3582
76,2279
127,3798
95,2845
126,3774
120,3582
95,2845
76,2279
127,3783
84,2497
100,2984
76,2279
119,3541
122,3649
124,3719
104,3103
127,3791
104,3103
117,3492
68,2027
120,3582
107,3206
126,3763
100,2984
95,2845
127,3783
110,3294
123,3676
127,3804
76,2279
124,3699
100,2984
95,2845
76,2279
95,2845
115,3436
124,3719
113,3370
107,3206
128,3829
58,1733
76,2279
100,2984
95,2845
122,3649
125,3750
104,3103
58,1733
84,2497
120,3582
113,3370
95,2845
115,3436
95,2845
100,2984
126,3763
120,3582
100,2984
113,3370
117,3492
95,2845
128,3836
90,2684
124,3699
84,2497
100,2984
125,3736
124,3699
84,2497
113,3370
47,1392
128,3817
95,2845
124,3699
107,3206
126,3774
107,3206
104,3103
90,2684
113,3370
95,2845
110,3294
90,2684
124,3719
127,3791
124,3699
113,3370
117,3492
125,3736
68,2027
107,3206
128,3820
95,2845
115,3436
115,3436
104,3103
104,3103
104,3103
117,3492
121,3618
123,3676
58,1733
124,3699
107,3206
34,996
119,3541
100,2984
68,2027
51,2850
9,1811
1,278
1,311
2,566
2,982
1,261
1,261
1,155
1,524
1,365
1,405
1,344
1,344
1,176
1,244
1,228
1,520
1,278
1,159
1,142
1,133
1,211
1,299
1,94
1,311
1,133
1,249
1,286
1,72
1,228
1,219
1,107
1,228
1,36
1,211
1,45
1,124
1,18
1,76
1,142
1,32
1,72
1,54
1,54
1,67
1,45
1,98
1,59
1,45
1,45
1,89
1,63
1,38
2,102
1,25
1,46
1,66
1,7
1,41
1,27
1,9
1,43
1,32
1,27
1,15
1,28
1,28
1,14
1,47
1,22
1,16
1,16
1,38
1,15
1,37
1,7
1,36
1,13
1,5
1,13
1,10
1,9
1,12
1,14
1,16
1,7
1,4
1,1
1,4
1,2
1,4
1,4
1,2
