2,69
4,123
2,69
5,161
5,195
8,309
3,118
5,187
5,170
5,191
7,262
5,199
7,243
4,123
4,128
5,191
6,211
5,199
2,45
6,222
5,183
3,108
5,166
4,128
2,52
6,207
6,236
6,211
6,229
6,229
5,161
5,166
5,187
4,152
7,259
3,103
2,58
7,268
7,246
2,69
3,113
5,161
5,179
5,195
3,97
1,20
7,259
6,222
5,187
2,58
5,166
6,211
8,299
5,170
5,174
5,195
4,123
6,233
6,207
5,183
8,283
6,203
8,285
6,218
8,309
5,166
7,256
5,183
7,246
6,218
5,195
4,152
4,123
4,147
4,143
4,128
3,118
3,118
5,179
4,128
5,179
5,195
5,199
4,123
8,316
4,157
7,274
6,240
6,207
2,52
3,103
7,280
2,63
7,246
1,27
4,128
4,143
7,280
7,249
6,215
3,103
3,92
6,203
6,236
7,280
7,277
6,240
8,285
3,81
6,211
3,113
1,39
4,152
5,166
3,92
4,138
4,128
6,207
7,268
8,285
9,341
1,39
1,39
4,128
2,52
6,240
3,118
6,229
1,27
4,147
6,203
4,123
2,52
3,103
5,187
1,14
6,211
3,118
3,97
6,222
5,170
3,86
5,161
7,246
7,280
3,118
3,97
3,97
7,246
5,170
7,274
3,113
5,187
9,331
6,218
5,179
4,138
4,123
3,92
7,246
7,253
5,191
3,97
2,75
7,265
7,274
5,161
4,147
5,166
4,128
6,203
5,195
4,133
3,86
4,143
4,138
7,271
2,75
9,341
4,123
2,63
4,143
6,203
5,179
6,211
5,195
5,166
5,199
5,166
8,283
5,174
2,75
4,123
7,246
7,246
3,86
9,331
2,86
2,133
1,38
1,72
1,50
1,48
1,8
1,7
1,11
1,14
1,21
1,31
1,8
1,25
1,5
1,11
1,6
1,6
1,3
1,4
1,3
