3,103
4,152
6,236
5,174
8,296
3,92
5,191
3,118
4,133
5,174
5,195
1,39
4,143
7,274
5,191
5,187
7,243
5,174
3,108
4,152
7,256
3,103
5,199
2,75
2,69
4,128
4,138
4,152
5,179
3,81
5,179
3,81
3,81
3,81
2,63
3,92
7,274
5,179
4,152
5,170
4,147
6,207
5,183
3,118
4,152
5,170
5,166
4,123
4,152
3,118
5,166
4,138
3,86
4,128
5,183
6,226
9,356
3,118
4,147
6,211
3,86
3,113
2,63
3,97
5,195
6,218
5,161
4,128
4,133
6,207
6,226
8,318
6,222
3,118
4,143
1,39
3,97
2,69
4,157
2,69
6,236
3,86
4,123
6,215
3,97
3,108
5,166
4,138
7,265
2,63
3,97
6,207
4,138
5,174
5,199
4,143
6,226
7,265
5,183
5,170
5,166
5,199
6,240
3,113
5,166
4,123
3,81
5,174
6,236
6,222
1,33
8,291
6,240
7,253
6,229
4,123
5,166
5,161
5,174
7,253
2,58
3,81
8,293
7,256
9,339
3,81
4,147
5,161
4,143
2,69
2,75
5,179
4,143
6,240
6,218
4,147
4,147
5,174
4,123
4,147
6,222
6,222
6,215
8,296
7,253
4,138
4,123
4,152
4,123
7,259
5,166
6,215
4,138
3,92
4,152
1,20
1,20
5,161
3,86
2,63
5,191
6,218
4,157
1,27
2,58
6,203
3,108
4,152
6,226
6,222
5,174
3,92
5,199
6,207
5,174
5,179
6,226
7,243
4,128
5,161
5,191
4,152
2,75
7,253
3,118
5,174
5,187
4,152
4,152
3,97
5,183
4,138
4,123
6,215
5,183
3,86
5,195
3,86
8,288
4,147
2,69
4,143
5,183
7,274
3,92
6,211
7,246
5,195
5,183
2,118
2,110
1,33
1,97
1,52
1,36
1,24
1,56
1,33
1,9
1,39
1,30
1,47
1,19
1,42
1,14
1,21
1,26
1,9
1,18
1,12
1,7
1,8
1,5
1,3
1,5
1,3
1,2
