125,3750
121,3618
100,2984
125,3750
107,3206
113,3370
84,2497
84,2497
117,3492
128,3829
95,2845
110,3294
128,3813
113,3370
124,3719
104,3103
124,3699
90,2684
115,3436
126,3763
84,2497
95,2845
120,3582
115,3436
117,3492
110,3294
100,2984
124,3719
127,3809
126,3763
76,2279
104,3103
90,2684
104,3103
113,3370
68,2027
119,3541
47,1392
95,2845
110,3294
119,3541
126,3774
121,3618
126,3763
104,3103
113,3370
117,3492
113,3370
127,3783
115,3436
124,3699
122,3649
123,3676
107,3206
121,3618
123,3676
125,3750
84,2497
104,3103
119,3541
128,3832
76,2279
126,3763
121,3618
117,3492
110,3294
104,3103
76,2279
117,3492
68,2027
107,3206
90,2684
123,3676
104,3103
100,2984
76,2279
115,3436
121,3618
47,1392
126,3774
107,3206
90,2684
107,3206
84,2497
120,3582
107,3206
119,3541
122,3649
104,3103
110,3294
90,2684
120,3582
68,2027
104,3103
125,3750
122,3649
68,2027
124,3719
121,3618
104,3103
127,3809
84,2617
19,1872
8,1590
3,911
2,385
3,1009
1,274
1,244
1,63
2,738
2,687
1,360
1,159
1,211
1,311
2,859
1,286
1,524
1,385
1,219
1,676
1,324
1,45
1,425
1,445
1,219
1,344
1,278
1,193
1,295
1,504
1,278
1,244
1,211
1,172
1,67
1,223
1,159
1,211
1,107
1,107
1,146
1,159
1,107
1,45
1,36
1,72
1,98
1,193
1,202
1,54
1,133
1,32
1,76
1,32
1,98
1,129
1,76
1,103
1,72
1,27
1,98
1,41
1,67
2,86
1,61
1,56
1,25
1,27
1,30
1,24
1,36
1,20
1,27
1,24
1,35
1,20
1,17
1,34
1,24
1,18
1,12
1,16
1,7
1,34
1,6
1,3
1,7
1,8
1,21
1,3
1,19
1,18
1,2
1,1
1,2
1,2
1,3
1,1
1,1
