7,280
7,256
6,222
5,187
4,138
2,52
1,39
4,157
6,203
6,222
5,191
5,199
5,166
2,52
7,246
8,285
7,253
4,128
2,58
7,256
3,81
5,187
8,299
6,218
2,58
5,191
5,174
4,128
3,92
2,52
6,218
1,27
7,271
1,39
6,236
5,161
4,123
6,233
6,222
6,222
7,277
4,138
5,191
2,69
5,183
3,81
10,378
5,195
6,211
9,353
5,166
4,147
2,63
3,108
7,280
5,170
3,103
3,81
5,161
6,218
2,52
6,218
7,249
4,147
5,195
7,277
5,191
3,81
3,118
4,152
7,246
8,288
6,233
5,187
3,97
5,174
4,128
3,113
5,187
5,179
6,226
1,14
6,240
3,92
9,331
6,218
4,133
1,14
8,306
5,195
3,81
6,226
2,63
7,259
5,195
2,75
2,69
5,166
5,199
4,128
6,211
4,128
5,199
2,75
7,243
3,108
3,81
7,265
3,118
4,157
7,249
6,207
6,211
6,211
3,113
5,183
4,123
6,203
5,199
1,39
3,92
3,92
4,123
7,246
7,243
5,195
4,138
6,218
5,187
5,174
6,233
5,195
2,69
4,152
2,63
2,63
5,199
5,187
6,207
3,81
8,285
7,262
7,246
2,63
6,207
7,268
3,108
3,92
7,259
3,108
5,161
4,123
6,215
5,174
4,138
3,118
2,75
6,233
6,222
4,152
5,161
1,20
6,236
4,147
5,174
2,58
5,187
5,191
7,277
4,147
4,157
4,147
4,133
4,147
3,103
6,233
4,138
5,199
3,81
5,170
4,138
5,174
7,259
5,161
4,138
2,63
3,92
5,191
5,187
6,226
2,58
4,152
7,262
3,113
5,174
2,69
7,265
8,299
7,253
3,118
8,296
3,118
5,191
7,256
6,215
7,256
9,329
5,161
3,81
7,277
8,322
1,47
1,71
1,29
1,41
1,14
1,23
1,11
1,23
1,18
1,18
1,25
1,18
1,1
1,8
1,5
1,2
1,4
1,7
1,3
