7,256
3,92
3,108
6,233
1,27
5,183
4,143
8,283
4,147
3,108
6,229
2,69
3,86
6,203
4,138
5,195
5,166
4,123
3,113
5,195
6,226
1,39
4,133
4,138
7,256
5,183
6,207
4,138
6,207
4,143
7,253
6,236
3,103
7,280
6,233
2,69
4,147
5,195
6,211
6,236
7,243
6,218
6,226
6,203
6,226
6,218
7,262
6,222
4,123
4,152
6,240
4,152
3,92
3,118
6,203
3,113
5,183
4,152
7,271
4,143
6,226
6,203
3,113
7,253
3,118
4,147
4,123
4,152
3,92
3,103
7,249
6,207
3,118
7,265
3,86
5,187
4,133
5,195
6,229
3,113
4,133
5,191
2,52
5,161
7,249
3,113
6,229
6,203
4,128
2,69
5,187
4,147
4,143
6,240
3,113
5,191
4,128
6,226
5,161
3,86
7,249
5,187
3,97
6,203
6,207
3,97
5,179
6,207
9,333
5,191
9,337
6,203
7,243
3,103
4,128
3,86
2,58
4,143
5,199
3,103
3,113
5,174
5,174
5,166
9,333
6,222
6,215
1,14
4,143
6,240
4,143
3,108
7,280
4,133
7,243
5,183
4,138
6,222
6,203
5,166
5,170
4,138
4,133
5,179
6,211
7,274
2,75
6,207
6,211
7,274
6,203
3,97
6,236
2,75
4,123
6,207
7,256
6,215
8,285
5,199
7,274
2,69
4,133
3,81
3,108
3,81
2,58
5,166
4,123
4,152
7,256
3,92
3,113
8,285
3,113
4,138
5,161
5,179
3,131
1,33
2,92
1,45
1,115
1,58
1,24
1,42
1,16
1,49
1,19
1,15
1,9
1,48
1,4
1,24
1,14
1,21
1,46
1,11
1,11
1,27
1,4
1,5
1,7
1,7
1,5
1,5
1,3
