125,3750
113,3370
122,3649
117,3492
113,3370
121,3618
115,3436
119,3541
117,3492
110,3294
120,3582
104,3103
104,3103
110,3294
121,3618
104,3103
100,2984
115,3436
123,3676
125,3736
121,3618
117,3492
115,3436
126,3774
34,996
104,3103
58,1733
76,2279
100,2984
107,3206
84,2497
104,3103
115,3436
47,1392
125,3736
124,3699
128,3813
127,3809
123,3676
117,3492
119,3541
107,3206
47,1392
125,3736
100,2984
117,3492
110,3294
95,2845
90,2684
120,3582
124,3699
90,2684
104,3103
110,3294
119,3541
120,3582
120,3582
95,2845
119,3541
124,3719
107,3206
123,3676
90,2684
107,3206
125,3750
121,3618
47,1392
125,3736
122,3649
110,3294
90,2684
125,3750
107,3206
95,2845
58,1733
128,3817
107,3206
58,1733
100,2984
110,3294
90,2684
123,3676
68,2027
107,3206
119,3541
84,2497
113,3370
76,2279
125,3750
123,3676
121,3618
117,3492
127,3783
126,3774
84,2497
121,3618
127,3798
110,3294
126,3774
122,3649
124,3719
128,3826
76,2279
125,3736
110,3294
113,3370
76,2279
125,3750
58,1733
125,3736
125,3736
119,3541
115,3436
34,996
127,3791
107,3206
107,3206
117,3492
127,3809
34,996
113,3370
68,2027
122,3649
110,3294
90,2684
90,2684
113,3370
121,3618
115,3436
120,3582
84,2497
95,2845
110,3294
95,2845
113,3370
110,3294
113,3370
113,3370
84,2497
84,2497
67,2166
29,2177
4,635
4,635
5,838
5,803
9,1548
1,98
3,1022
2,597
1,500
1,445
1,360
1,215
1,332
1,155
2,763
1,336
1,597
1,360
1,261
1,457
2,664
1,311
1,303
1,282
1,111
1,261
1,198
1,111
1,133
1,133
1,278
1,159
1,211
1,211
1,176
1,228
1,328
1,107
1,120
1,198
1,27
1,481
1,146
1,120
1,433
1,172
1,409
1,98
1,124
1,168
1,328
1,176
1,219
1,219
1,352
1,81
1,89
1,124
1,41
1,94
1,76
1,32
1,41
1,41
1,76
1,120
3,146
1,31
1,12
1,31
1,37
1,56
1,50
1,42
1,25
1,14
1,15
1,22
1,15
1,56
1,19
1,8
1,18
1,25
1,14
1,6
1,25
1,21
1,13
1,9
1,11
1,8
1,3
1,4
1,8
1,6
1,3
1,4
1,3
1,4
1,2
1,5
1,4
1,2
