49,730
38,570
59,880
36,540
57,843
62,922
60,886
45,671
52,776
48,712
45,671
55,813
53,789
34,507
45,671
49,730
55,813
45,671
17,249
42,625
32,472
34,507
55,824
48,712
24,348
9,134
29,434
51,762
59,873
47,692
9,134
49,730
38,570
29,434
51,762
52,776
24,348
36,540
42,625
60,896
53,789
51,762
50,746
53,789
53,789
47,692
42,625
9,134
47,692
50,746
59,873
36,540
55,824
59,873
47,692
56,834
17,249
52,776
45,671
60,886
49,730
42,625
27,393
36,540
48,712
44,649
60,896
36,540
61,905
48,712
63,945
47,692
50,746
61,905
57,851
57,843
53,789
42,625
48,712
38,570
59,873
21,301
61,913
38,570
50,746
58,859
44,649
52,776
59,880
40,598
60,891
47,692
24,348
64,946
49,730
60,891
47,692
61,909
59,873
60,886
49,730
40,598
47,692
29,434
49,730
21,301
60,886
56,834
32,472
55,813
60,886
63,934
52,776
62,919
48,712
57,851
60,896
58,867
57,843
51,762
50,746
51,762
40,598
57,843
58,859
49,730
34,507
40,598
47,692
32,472
49,730
34,507
55,813
50,746
55,813
45,671
21,301
61,913
57,851
49,730
62,922
29,434
32,472
38,570
29,434
54,802
13,194
59,873
29,434
40,598
58,859
59,880
52,776
56,834
61,901
60,896
42,625
61,909
48,712
63,942
45,671
52,776
44,649
61,901
36,540
52,776
34,507
58,859
54,802
63,934
42,625
40,598
38,570
50,746
59,880
48,712
58,867
62,922
47,692
29,434
61,909
36,540
45,671
45,671
53,789
57,851
58,859
29,434
63,945
53,789
52,776
29,434
27,393
61,901
56,834
58,859
49,730
58,859
55,813
45,671
59,873
13,194
44,649
44,649
59,873
60,886
45,671
45,671
44,649
56,834
36,540
32,472
27,393
40,598
44,649
44,649
51,762
9,134
49,730
48,712
55,813
53,789
50,746
63,932
55,824
52,776
49,730
50,746
24,348
36,540
60,886
36,540
44,649
42,625
61,905
1,155
1,86
1,81
1,47
1,74
1,13
1,4
1,3
1,6
1,5
1,4
1,3
1,2
