90,2684
58,1733
110,3294
95,2845
58,1733
110,3294
123,3676
128,3813
47,1392
121,3618
68,2027
84,2497
124,3719
95,2845
100,2984
100,2984
95,2845
68,2027
115,3436
113,3370
47,1392
90,2684
115,3436
117,3492
84,2497
107,3206
120,3582
123,3676
117,3492
47,1392
76,2279
76,2279
90,2684
117,3492
123,3676
125,3750
104,3103
34,996
122,3649
127,3804
117,3492
47,1392
127,3809
121,3618
113,3370
76,2279
124,3719
110,3294
115,3436
100,2984
115,3436
127,3798
126,3763
107,3206
123,3676
120,3582
100,2984
121,3618
121,3618
117,3492
115,3436
127,3783
115,3436
115,3436
119,3541
128,3813
120,3582
113,3370
120,3582
122,3649
110,3294
68,2027
126,3774
95,2845
71,2346
33,2836
2,508
3,949
1,146
2,465
2,465
2,425
1,219
1,344
2,385
2,457
1,274
2,528
2,493
2,657
2,597
1,142
2,687
2,597
1,332
1,274
2,959
1,389
1,389
1,124
2,664
1,54
1,551
1,385
1,236
1,504
1,236
1,528
1,111
1,282
1,176
1,303
1,324
1,405
1,240
1,133
1,159
1,193
1,295
1,409
1,393
1,176
1,551
1,311
1,274
1,67
1,373
1,94
1,133
1,249
1,223
1,94
1,142
1,133
1,98
1,98
1,81
1,124
1,168
1,228
1,32
1,116
1,76
1,85
1,85
1,45
1,50
1,103
1,111
1,59
1,41
1,67
1,66
1,30
2,83
1,18
1,41
1,31
1,29
1,39
1,47
1,17
1,44
1,12
1,30
1,27
1,36
1,7
1,20
1,24
1,9
1,9
1,11
1,6
1,18
1,12
1,8
1,12
1,12
1,9
1,13
1,4
1,12
1,3
1,1
1,3
1,1
1,5
1,3
1,2
