121,3618
34,996
113,3370
58,1733
127,3791
124,3699
76,2279
119,3541
104,3103
120,3582
84,2497
115,3436
125,3750
121,3618
76,2279
117,3492
121,3618
124,3719
104,3103
117,3492
107,3206
107,3206
128,3829
84,2497
125,3736
122,3649
115,3436
113,3370
84,2497
122,3649
84,2497
123,3676
107,3206
84,2497
100,2984
127,3783
113,3370
127,3783
120,3582
90,2684
90,2684
121,3618
76,2279
110,3294
113,3370
122,3649
117,3492
84,2497
113,3370
128,3820
110,3294
120,3582
90,2684
104,3103
123,3676
121,3618
107,3206
123,3676
123,3676
119,3541
107,3206
90,2684
124,3699
90,2684
90,2684
90,2684
113,3370
34,996
34,996
126,3774
110,3294
107,3206
110,3294
90,2684
68,2027
115,3436
100,2984
117,3492
122,3649
110,3294
34,996
115,3436
113,3370
107,3206
58,1733
84,2497
110,3294
107,3206
95,2845
125,3736
115,3436
119,3541
110,3294
76,2279
95,3229
7,1553
3,1107
1,244
2,555
1,311
1,311
1,504
1,457
2,796
1,286
1,620
1,385
1,485
1,282
1,240
1,385
1,504
1,282
1,36
1,211
1,612
1,328
1,142
1,295
1,457
1,261
1,344
1,336
1,373
1,198
1,133
1,236
1,81
1,67
1,261
1,27
1,159
1,133
1,261
1,81
1,107
1,27
1,98
1,133
1,107
1,50
1,36
1,50
1,41
1,107
1,63
1,94
1,67
1,9
1,94
1,45
1,85
1,116
1,38
2,135
1,51
1,43
1,68
1,27
1,25
1,43
1,19
1,12
1,17
1,22
1,7
1,30
1,27
1,22
1,14
1,12
1,16
1,9
1,36
1,17
1,13
1,13
1,7
1,3
1,6
1,12
1,11
1,6
1,7
1,8
1,3
1,4
1,1
1,3
1,2
1,3
1,2
