51,762
59,880
54,802
52,776
51,762
60,886
62,928
56,834
60,891
21,301
62,930
44,649
55,824
47,692
47,692
57,843
13,194
50,746
60,896
47,692
50,746
48,712
53,789
62,925
52,776
55,824
49,730
40,598
50,746
58,859
54,802
36,540
27,393
36,540
55,813
36,540
36,540
54,802
56,834
50,746
55,824
49,730
17,249
56,834
52,776
45,671
32,472
49,730
50,746
40,598
59,880
62,916
55,813
34,507
40,598
40,598
57,843
36,540
48,712
57,851
48,712
44,649
58,859
55,813
34,507
52,776
42,625
48,712
44,649
47,692
24,348
59,880
48,712
27,393
49,730
44,649
32,472
32,472
48,712
42,625
24,348
56,834
62,916
62,925
58,867
58,867
38,570
44,649
9,134
60,891
45,671
29,434
64,948
24,348
58,867
36,540
55,813
44,649
57,851
47,692
62,916
47,692
51,762
48,712
55,813
52,776
48,712
48,712
57,843
49,730
58,859
48,712
36,540
57,851
42,625
36,540
45,671
50,746
60,886
51,762
52,776
40,598
48,712
57,843
42,625
9,134
59,880
60,891
34,507
34,507
34,507
54,802
32,472
58,867
47,692
55,813
54,802
55,813
55,813
56,834
55,813
13,194
62,919
40,598
27,393
55,824
13,194
55,824
61,913
29,434
40,598
24,348
51,762
49,730
21,301
51,762
53,789
34,507
45,671
52,776
36,540
56,834
48,712
57,851
55,813
40,598
59,873
38,570
45,671
58,859
47,692
27,393
59,880
47,692
38,570
51,762
38,570
51,762
55,813
64,947
40,598
60,891
48,712
36,540
52,776
52,776
29,434
40,598
17,249
49,730
58,867
57,843
60,891
58,859
50,746
61,901
62,928
32,472
62,925
50,746
40,598
44,649
52,776
36,540
62,919
56,834
40,598
57,851
63,942
34,507
61,901
42,625
59,880
58,859
27,393
56,834
48,712
49,730
50,746
61,913
40,598
51,762
62,919
50,746
32,472
60,896
50,746
50,746
36,540
34,507
50,746
40,598
49,730
49,730
58,859
45,671
53,789
32,472
38,570
38,570
47,692
57,843
53,789
17,249
44,649
38,570
54,802
57,843
42,625
24,348
38,570
59,873
56,834
59,880
40,763
3,227
2,172
1,131
1,103
1,75
1,44
1,57
1,27
1,23
1,49
1,51
1,17
1,22
1,46
1,24
1,26
1,57
1,47
1,19
1,3
1,3
1,5
1,2
1,5
1,3
1,2
