127,3783
119,3541
110,3294
107,3206
124,3699
110,3294
107,3206
113,3370
90,2684
104,3103
84,2497
107,3206
76,2279
104,3103
127,3791
110,3294
120,3582
121,3618
58,1733
76,2279
124,3719
121,3618
122,3649
84,2497
58,1733
110,3294
90,2684
84,2497
76,2279
95,2845
110,3294
126,3763
107,3206
127,3809
120,3582
115,3436
128,3826
128,3813
126,3774
58,1733
107,3206
47,1392
122,3649
100,2984
126,3774
121,3618
95,2845
113,3370
58,1733
107,3206
124,3719
120,3582
127,3783
110,3294
119,3541
115,3436
107,3206
119,3541
125,3750
110,3294
58,1733
68,2027
124,3699
110,3294
120,3582
120,3582
113,3370
124,3719
107,3206
128,3820
95,2845
121,3618
121,3618
104,3103
76,2279
122,3649
84,2497
128,3828
120,3582
122,3649
122,3649
117,3492
125,3736
115,3436
124,3719
90,2684
107,3206
125,3750
117,3492
68,2027
128,3833
128,3828
127,3804
100,2984
58,1733
104,3103
121,3618
122,3649
107,3206
123,3676
122,3649
117,3492
76,2279
127,3798
117,3492
122,3649
117,3492
117,3492
123,3676
128,3831
104,3103
95,2845
104,3103
84,2497
47,1392
107,3206
121,3618
117,3492
3,873
1,89
3,942
1,344
1,176
4,1262
1,360
1,155
1,133
1,89
1,344
1,282
1,385
1,155
1,562
1,278
1,244
1,89
1,360
1,228
1,244
1,278
1,261
1,249
1,198
1,27
1,172
1,133
1,397
1,146
1,159
1,198
1,81
1,185
1,211
1,133
1,142
1,193
1,219
1,142
1,76
1,59
1,41
1,94
1,107
1,27
1,36
1,111
1,45
1,111
1,50
1,76
1,45
1,103
1,53
2,76
1,71
1,20
1,35
1,15
1,20
1,28
1,9
1,38
1,25
1,32
1,20
1,15
1,34
1,25
1,13
1,18
1,22
1,31
1,26
1,7
1,7
1,8
1,7
1,6
1,6
1,11
1,17
1,2
1,2
1,2
1,2
1,3
1,2
1,2
