6,240
3,81
6,240
6,218
4,128
3,103
4,138
2,45
8,304
5,179
3,81
5,174
5,191
4,123
6,222
6,207
7,262
7,274
8,306
7,249
5,179
5,179
5,199
6,215
3,118
3,118
1,20
5,187
1,20
4,152
3,108
2,52
5,179
4,138
7,246
7,243
7,271
8,288
3,92
3,86
8,299
7,271
5,183
6,203
6,226
4,128
3,118
4,157
5,161
8,293
2,52
7,265
4,128
6,215
8,311
5,174
4,143
4,157
6,240
3,86
4,152
6,229
5,166
7,265
2,45
7,268
5,195
6,233
6,236
10,366
6,211
4,138
9,327
5,174
5,174
8,301
7,249
3,92
2,75
4,147
3,108
5,179
3,81
3,118
8,293
5,161
7,243
5,195
6,233
5,166
6,211
6,236
6,229
4,138
7,243
7,246
6,233
6,226
5,179
3,92
3,108
4,147
7,274
5,199
4,133
4,157
2,75
4,138
5,179
6,222
5,183
5,187
5,174
5,170
2,69
5,161
8,293
5,195
4,147
8,299
9,351
2,63
4,123
6,226
6,207
3,113
5,166
6,233
6,240
3,118
6,233
7,268
2,58
3,108
7,265
5,199
4,138
4,133
5,187
2,45
5,199
5,174
4,152
2,52
5,174
3,92
3,86
2,58
6,229
6,203
5,179
4,128
4,128
5,174
5,199
4,143
3,92
7,256
6,229
2,69
7,262
5,195
2,58
5,179
4,133
6,226
6,229
6,215
3,108
3,103
5,179
3,97
6,207
4,128
1,20
4,123
4,147
5,195
4,138
2,75
6,203
7,265
6,203
1,27
5,161
4,133
8,309
6,236
4,152
6,240
6,218
5,179
6,207
6,218
4,152
8,301
3,81
3,118
9,322
5,195
4,123
4,138
3,97
5,195
7,246
3,97
5,187
7,253
3,118
3,81
5,161
2,52
7,249
6,207
2,69
4,152
3,108
4,123
3,103
6,236
4,133
7,243
7,253
2,53
4,133
1,38
2,132
1,87
1,71
1,32
1,62
1,36
1,5
1,18
1,13
1,15
1,24
1,14
1,30
1,28
1,35
1,4
1,3
1,7
1,6
1,1
1,4
1,3
