4,138
5,199
5,183
4,123
6,236
10,393
3,113
3,103
6,226
6,240
5,195
7,249
7,246
5,187
7,249
2,75
6,240
3,92
5,191
6,211
3,113
6,215
4,152
3,113
5,195
8,296
6,211
6,215
4,128
8,301
7,249
5,187
5,195
3,97
5,191
6,218
3,92
4,152
1,27
4,138
3,86
3,113
3,103
4,123
7,265
7,265
6,236
3,108
3,103
5,170
1,14
1,14
4,157
4,133
3,118
5,187
3,118
4,157
3,113
5,195
1,27
5,187
6,218
1,27
9,335
6,207
5,166
6,229
4,157
7,262
4,152
2,63
4,138
7,243
4,133
5,191
4,128
7,246
3,103
7,243
3,86
2,69
8,285
7,249
6,222
5,174
5,174
8,296
4,123
4,147
5,183
7,265
5,174
5,161
7,262
3,86
5,179
5,191
5,183
3,108
5,199
4,143
7,253
5,166
4,147
5,161
4,128
2,45
3,103
7,277
6,236
4,157
3,108
2,52
6,226
6,222
6,229
5,170
6,233
4,157
4,128
7,268
1,33
4,133
3,103
5,174
1,20
6,226
6,218
5,170
5,174
1,20
4,143
2,45
2,58
5,170
4,143
4,157
6,233
5,199
6,229
3,118
6,222
5,170
4,152
5,183
3,97
6,229
5,170
3,113
8,299
6,222
6,226
4,128
3,92
3,92
3,86
6,203
6,233
5,191
3,81
3,81
4,123
3,81
7,249
6,211
5,170
7,243
5,166
6,211
3,113
5,199
3,97
3,118
4,138
8,299
6,240
5,191
6,203
6,240
7,249
2,63
3,118
5,174
3,116
1,49
2,128
1,29
1,75
1,32
1,20
1,99
1,55
1,9
1,75
1,18
1,6
1,6
1,3
1,5
1,5
1,5
1,3
