55,824
40,598
27,393
58,859
62,916
50,746
54,802
58,867
34,507
29,434
29,434
50,746
58,859
58,867
45,671
54,802
44,649
59,880
56,834
52,776
63,938
51,762
47,692
38,570
36,540
62,916
62,919
61,909
51,762
56,834
47,692
60,891
52,776
17,249
55,813
56,834
42,625
61,909
57,843
51,762
42,625
51,762
55,824
60,886
44,649
17,249
47,692
55,824
48,712
40,598
52,776
62,928
55,813
56,834
40,598
40,598
51,762
50,746
52,776
53,789
45,671
21,301
48,712
47,692
32,472
59,873
59,880
24,348
9,134
56,834
58,859
48,712
55,824
42,625
32,472
38,570
55,813
44,649
60,896
54,802
56,834
50,746
58,867
57,851
53,789
51,762
48,712
55,824
36,540
51,762
50,746
52,776
47,692
61,901
61,905
62,919
56,834
45,671
27,393
42,625
44,649
48,712
60,886
59,873
40,598
52,776
44,649
38,570
62,922
47,692
50,746
59,880
29,434
44,649
60,891
60,891
55,813
57,851
55,824
38,570
63,932
56,834
54,802
40,598
27,393
57,843
57,851
60,886
59,880
42,625
17,249
58,867
60,891
50,746
55,824
24,348
42,625
54,802
55,824
63,941
61,905
60,891
38,570
47,692
55,824
53,789
17,249
50,746
49,730
32,472
55,813
50,746
61,905
27,393
62,916
32,472
59,873
17,249
45,671
40,598
27,393
45,671
53,789
55,813
56,834
57,843
42,625
49,730
60,896
32,472
60,891
62,922
55,813
32,472
40,598
58,859
57,843
48,712
45,671
50,746
57,851
21,301
59,880
57,843
57,843
58,859
51,762
64,952
42,625
27,393
51,762
49,730
62,916
29,434
53,789
47,692
21,301
50,746
52,776
45,671
27,393
29,434
34,507
50,746
58,859
60,886
44,649
32,472
61,905
21,301
44,649
48,712
61,913
61,909
52,776
56,834
51,762
57,851
54,802
54,802
27,393
36,540
40,598
58,867
51,762
40,598
63,944
34,507
55,824
13,194
34,507
24,348
62,930
57,851
34,507
38,570
62,919
45,671
36,540
36,540
54,802
42,625
38,570
44,792
4,363
2,197
1,132
1,61
1,18
1,8
1,1
1,4
1,2
1,2
1,4
1,3
1,2
