49,730
60,896
51,762
34,507
55,813
58,859
59,873
61,901
52,776
54,802
59,880
56,834
29,434
56,834
57,851
59,880
44,649
38,570
36,540
52,776
42,625
42,625
63,934
48,712
60,891
63,944
21,301
57,851
17,249
58,859
36,540
36,540
49,730
47,692
38,570
55,824
55,813
44,649
59,873
45,671
45,671
42,625
48,712
27,393
57,851
59,880
49,730
62,919
47,692
51,762
52,776
48,712
57,851
49,730
53,789
58,867
32,472
44,649
62,922
53,789
48,712
57,843
57,843
21,301
55,813
51,762
45,671
51,762
59,873
38,570
42,625
27,393
52,776
34,507
9,134
57,843
55,824
48,712
32,472
57,843
58,859
50,746
55,824
47,692
52,776
56,834
52,776
21,301
27,393
51,762
54,802
50,746
58,859
45,671
45,671
57,843
32,472
56,834
29,434
53,789
59,873
54,802
44,649
34,507
60,886
62,919
63,942
53,789
60,886
57,851
64,950
44,649
17,249
27,393
42,625
34,507
47,692
61,901
34,507
48,712
62,922
50,746
48,712
50,746
44,649
51,762
9,134
54,802
58,859
27,393
48,712
34,507
29,434
53,789
57,851
53,789
13,194
44,649
62,919
51,762
38,570
61,913
40,598
52,776
50,746
51,762
45,671
61,909
47,692
55,824
45,671
42,625
51,762
40,598
62,925
48,712
58,867
58,859
58,867
45,671
60,891
42,625
60,891
13,194
36,540
47,692
62,930
38,570
21,301
51,762
57,843
58,867
51,762
58,859
55,813
61,909
57,843
32,472
32,472
36,540
51,762
55,824
50,746
55,813
40,598
62,919
47,692
59,880
36,540
21,301
44,649
29,434
53,789
60,891
60,891
32,472
56,834
44,649
32,472
61,913
9,134
47,692
48,712
40,598
59,873
36,540
38,570
38,570
48,712
48,712
48,712
51,762
63,936
36,540
60,891
49,730
45,671
52,776
58,867
53,789
60,886
58,867
44,649
54,802
61,909
58,859
61,909
32,472
40,598
52,776
58,867
40,598
34,507
50,746
64,946
58,859
47,692
27,393
9,134
52,776
50,746
52,776
55,813
29,434
50,746
57,843
21,301
57,843
57,843
51,762
40,598
53,789
63,932
59,873
50,746
32,472
38,570
44,649
50,843
1,115
1,76
1,74
1,40
1,14
1,55
1,61
1,21
1,19
1,8
1,9
1,5
1,12
1,3
1,5
1,2
1,5
1,4
1,2
1,2
